file_name,words,xmin,xmax
SM_FF_ARNABKURA_001.TextGrid,"Yalahh, sik... sik gine-gine kurak tek menang, walapun nya lambat berjalan.",94.68816405711263,101.7281875
SM_FF_ARNABKURA_001.TextGrid,"Aok.. Yalah pengajaran nya, jangan kita sombong dengan kekurangan orang. Kita siktauk nak apa jadi dengan kita bila kita bersikap bangga dengan kelebihan yang kita ada.",101.7281875,113.44926777545233
SM_FF_ARNABKURA_001.TextGrid,"Aok. Seterusnya, ada sik permainan yang kitak suka dolok?",113.44926777545233,119.87390858740726
SM_FF_ARNABKURA_001.TextGrid,"Umm.. Kamek dolok suka main batu seremban. Nya ada duak, sigek pake 5 igek buah, sigek pake 7 igek buah, buah ya batu lah. Cara main nya senang jak, kitak mesti tangkap semua batu nak di lambong ya tek masok dalam tangan, sik boleh tergugok. Mun batu ya gugok kalah lah kitak. Lepasya suroh orang lain gik main. Kelak kitak mesti mula dari awal agik main. Nya ada step berapa banyak bilangan batu perlu di lambung.",121.33144451576719,152.58531250000001
SM_FF_ARNABKURA_001.TextGrid,Berapa orang perlu main permainan tok? Macam ne cara mok tauk sapa pemenang nya?,153.73824764823812,159.01362500000002
SM_FF_ARNABKURA_001.TextGrid,"Permainan tok nya sik kesah berapa orang main. Boleh juak dua orang, boleh juak dalam berkumpulan. Ada dalam 5 orang camya lah sigek kumpulan. Mun mok tauk sapa pemenang, kita kira jumlah berapa markah yang nya dapat sepanjang bermain ya.",159.01362500000002,177.69708381946586
SM_FF_ARNABKURA_001.TextGrid,Macamne kita maok kira markahnya?,177.69708381946586,180.352
SM_FF_ARNABKURA_001.TextGrid,"Lain tempat mungkin lain cara nya lah kira markah dengan cara main nya. Mun kamek orang kira markah nya berdasarkan berapa banyak jumlah batu nok dikumpol setiap pusingan. Tetapkan berapa markah perlu nya menang, contohnya 100 markah.. jadi sapa dolok sampe markah 100 ya nya menang sik kesahlah berapa banyak pusingan nya main, asalkan nya dolok sampe markah 100.",181.6260937133057,206.28201228505336
SM_FF_ARNABKURA_001.TextGrid,Ohh okay faham dah kamek. Kenak kitak pilih batu seremban sebagai permainan yang paling kitak suka?,206.28201228505336,213.4990625
SM_FF_ARNABKURA_001.TextGrid,"Sebab main tok nya macam mencabar kita. Kadang-kadang jenis batu pake orang main sik sama. Ada yang suka pake batu besar, ada yang suka batu kecik. Jadi, mun kumpulan ya tetapkan mok pake batu besar, susahlah sidak yang suka pake batu kecik ya tek nak bermain.",213.4990625,232.07601112326446
SM_FF_ARNABKURA_001.TextGrid,Ohh paduhal. Yajaklah oh pertanyaan dari kamek. Terima kasih luangkan masa dengan kamek.,232.07601112326446,237.37827865849493
SM_FF_BECHA_001.TextGrid,"assalamualaikum, nek.",0.0,1.28575
SM_FF_BECHA_001.TextGrid,waalaikumsalam.,2.137583333333333,3.786895833333333
SM_FF_BECHA_001.TextGrid,aritok kamek mok interview kitak pake assignment mek.,3.786895833333333,6.5091786696583664
SM_FF_BECHA_001.TextGrid,Soalan mek pertama ialah kitak tauk cerita tradisional sik?,7.966755030399536,13.884866278228142
SM_FF_BECHA_001.TextGrid,cerita di tauk nenek kah? Sikit sikit lah cerita penarik becha.,13.884866278228142,19.961027974811813
SM_FF_BECHA_001.TextGrid,watak dalam cerita ya nek? Nama orang ya?,19.961027974811813,22.507396315865662
SM_FF_BECHA_001.TextGrid,Nama nyo P.Ramlee dalam cerita ya Amran.,22.507396315865662,26.52890217863347
SM_FF_BECHA_001.TextGrid,Jalan cerita ya?,26.52890217863347,27.72306112478286
SM_FF_BECHA_001.TextGrid,Cerita macam seorang penarik beca miskin dengan orang kaya.,27.72306112478286,30.95586589074478
SM_FF_BECHA_001.TextGrid,Pengajaran yang kitak dapat dari cerita ya?,32.55393153926823,35.117861041294866
SM_FF_BECHA_001.TextGrid,"Pengajarannya nak macam nya kira nasihat lah, macam orang kaya nya sik suka nyuroh anaknya tek bekawan ngan orang penarik beca ya tek.",35.117861041294866,47.90238622948247
SM_FF_BECHA_001.TextGrid,yang paling kitak ingat dalam cerita ya nek?,49.41264607314199,51.351852946782834
SM_FF_BECHA_001.TextGrid,paling ingat tek kah? Ya lah sorang P.ramlee ya tek amran ya tek nak,52.21234983444931,56.549956594727234
SM_FF_BECHA_001.TextGrid,nya tek orang miskin. Tiba tiba tek datang orang jahat ya tek ngagak si apa nama ya nak,57.691432057958274,64.94419153971853
SM_FF_BECHA_001.TextGrid,"nak merompak orang tua ya. Duit orang tua ya. Ya datang orang miskin ya tek amran, nya la nulong nya. akhe akhe cerita nya tek nak pendek ajak lah, akhe akhe cerita nya amran ya lah jadi menantu orang kaya ya tek. Nak merompak ya tek yang disuka oleh orang tua kaya tek alu ditangkap oleh polis.",65.85737191030336,86.3090190014125
SM_FF_BECHA_001.TextGrid,"ohh, dolok main game sik nek?",86.3090190014125,88.57710290021323
SM_FF_BECHA_001.TextGrid,ada,88.57710290021323,89.6834560414987
SM_FF_BECHA_001.TextGrid,game apa kitak main ?,89.6834560414987,90.67373847314003
SM_FF_BECHA_001.TextGrid,apa kata orang tua dolok tek? Main jengkek.,91.6854283923962,94.26691905539562
SM_FF_BECHA_001.TextGrid,ohh... Camne cara main ya?,94.26691905539562,96.46206417699376
SM_FF_BECHA_001.TextGrid,hah,96.46206417699376,96.90109320131339
SM_FF_BECHA_001.TextGrid,camne cara main,96.90109320131339,97.93720169870771
SM_FF_BECHA_001.TextGrid,"Main jengkek ya kita ada buah kita nak. Kakya macam kita molah petak di... nakya tek eh macam rah tanah ya eh. Di line kita tek, di line kita tek nak main jengkek la kita tek.",97.93720169870771,112.27870775762958
SM_FF_BECHA_001.TextGrid,camne,112.27870775762958,112.91090955264984
SM_FF_BECHA_001.TextGrid,Dah kita ngambik buah ya kita sik boleh diat.,112.91090955264984,114.98312654743849
SM_FF_BECHA_001.TextGrid,Aa... Kita ngambik dari belakang. Tangan kita ke belakang sik boleh nangga.,115.93142923996889,120.02317974662782
SM_FF_BECHA_001.TextGrid,Mun kita nangga ya kalah?,121.30514449764114,122.85052666324623
SM_FF_BECHA_001.TextGrid,"Sik, mun kita nangga ya tek nya sik kalah dapat buah ya juak. Jangan kita ngambik buah orang.",122.85052666324623,128.79020074259944
SM_FF_BECHA_001.TextGrid,"Mun kita ngambik buah orang, kalah la kita tek.",129.93167620310626,131.59998649153934
SM_FF_BECHA_001.TextGrid,Berapa orang main dalam sigek game ya?,131.59998649153934,134.95416822933632
SM_FF_BECHA_001.TextGrid,hah,134.95416822933632,135.48100305726257
SM_FF_BECHA_001.TextGrid,brapa orang main dalam,135.48100305726257,136.4117445865989
SM_FF_BECHA_001.TextGrid,Sampe empat orang.,136.4117445865989,137.3073637940735
SM_FF_BECHA_001.TextGrid,oh empat orang,137.3073637940735,138.44883925458032
SM_FF_BECHA_001.TextGrid,"Kenak kitak suka main game ya dolok nek? Kenak kitak suka main, main..",139.92397677277376,143.34840315429426
SM_FF_BECHA_001.TextGrid,Ya kira sukan kita dolok bah.,143.34840315429426,145.92989381113279
SM_FF_BECHA_001.TextGrid,oohh...okay lah nek yajak soalan mek. Makseh.,145.92989381113279,150.12701127361174
SM_FF_BECHA_001.TextGrid,masama,150.12701127361174,150.93482467643196
SM_FF_CENGKEK_001.TextGrid,Mek nanyak kitak soalan agik boleh sik?,0.0,2.199032281360584
SM_FF_CENGKEK_001.TextGrid,"Eh, boleh ajak.",2.199032281360584,3.973423846320503
SM_FF_CENGKEK_001.TextGrid,Time gik kecik marek nak kitak suko main apokah?,3.973423846320503,7.692583333333333
SM_FF_CENGKEK_001.TextGrid,Hmm... gik kecik dolok marek kamek suka main cengkek. Kitak tauk apo main cengkek eh?,7.692583333333333,13.47909294432007
SM_FF_CENGKEK_001.TextGrid,Tauk tauk main lompat lompat eh nak.,13.47909294432007,16.14068029175995
SM_FF_CENGKEK_001.TextGrid,"Aok. Nyo rindok main rami rami bah. Mun main eh mesti ado tempat pake main eh, polah petak dalam lapan ke sembilan igek camyo. Dahyo masing-masing becarik angkoi pake tando sini san tempat urang yo. Dah nak mulo, main osom lok pake ambik giliran. Dahyo mainlah sigek round sampe abis semuo tempat ditikam, nak atas na yo kiro k ngabis eh. Round keduak, kito becarik ngan gumah. Sabilo angkoi ditikam ke sigek tempat yo, petak yo akan jadi rumah urang mpun angkoi yo tek.. Urang paling banyak mpun rumah yolah menang. Camyo jaklah main yo.",16.14068029175995,56.259184850556885
SM_FF_CENGKEK_001.TextGrid,Best main eh nak?,56.259184850556885,58.28706092328931
SM_FF_CENGKEK_001.TextGrid,Best naa nyo yo. Best na main cuti sekolah.,58.28706092328931,62.46955532329993
SM_FF_CENGKEK_001.TextGrid,Ado pake berami nak.,63.35675110512036,65.76485394149012
SM_FF_CENGKEK_002.TextGrid,Nak main enseyo marek apo wak ditauk kitak nek?,0.9316097349606416,4.41125
SM_FF_CENGKEK_002.TextGrid,"Banyak ado jak nak main dolok marek. Gumah urang dolok marek nak tinggi tinggi, dibah yolah dakyo berami main cengkek. Rindok nenga eh berami. Melukis petak enggei tanah pake main dolok dahyo, ncarik angkoi pake tikam, osom sapo dolok mulo. Dah bahri, bok tauk reti pulang nak ngaji. Mun sik dikerepak sik tauk nak pulang. Dakyo marek bukan po mbiak kinek ndak alah alah kelaie.",4.41125,27.29399870007944
SM_FF_CENGKEK_002.TextGrid,Makseh nek.,27.29399870007944,29.18777154056092
SM_FF_CENGKEK_002.TextGrid,Samo,29.18777154056092,30.56297916666667
SM_FF_CONGKAK_001.TextGrid,"Okey. Jadi seterusnya tok, kamek mok nanyak gik",0.0,4.559889801679212
SM_FF_CONGKAK_001.TextGrid,boleh sik kitak kongsi dengan kamek permainan yang kitak pernah main dolok yang menarik yang best?,5.420386689345686,16.009766755935146
SM_FF_CONGKAK_001.TextGrid,Okey. Permainan yang pernah kamek main dolok yang kamek rasa best adalah permainan congkak.,16.69465203387377,23.89656209332045
SM_FF_CONGKAK_001.TextGrid,"Dalam permainan congkak tok, nya ada duak orang pemain jak. Congkak ya mun kita tangga nya ujong-ujong nya ada lubang besar. Lubang besar di ujong-ujong congkak duak igek ya, ya kita namakan nya sebagai ‘rumah’.",24.634130854177428,42.7341302693354
SM_FF_CONGKAK_001.TextGrid,"Dalam permainan congkak tok, mana-mana pemain boleh mulakan dolok mun sidak maok. Contoh, sorang pemain nya akan mula dolok nya boleh pilih guli dalam mana-mana lubang dari belah nya mpun. So, bila nya tengah main-main sampe lah nya sampe dekat gulinya sampe dekat lubang yang kosong.",44.332195917858854,72.26674302048434
SM_FF_CONGKAK_001.TextGrid,"Bila nya dah sampe dekat lubang yang kosong ya nya dikira perlu berenti dan berik jalan untuk pesaing nya untuk meneruskan permainan nya. Jadi pesaing nya akan mula untuk main congkak ya dan peraturan nya adalah sama. Pesaing nya pun akan berenti dekat lubang yang kosong juak. Bila nya dah guli terakhir nya berenti dekat lubang yang kosong, so sidak akan teruskan and sampe ujong nya guli ya akan dihitung dekat rumah masing-masing ya.",73.10967874717804,110.85195776078876
SM_FF_CONGKAK_001.TextGrid,Ada duak belah rumah masing-masing ada duak igek lubang besar. Jadi kita akan hitung guli dalam ‘rumah’ dua igek ya.,111.5192818777546,121.76882249260035
SM_FF_CONGKAK_001.TextGrid,Sapa yang dapat guli yang paling banyak nya dikira sebagai pemenang.,122.20785151691997,127.14253775027262
SM_FF_CONGKAK_001.TextGrid,"Pada pendapat kitak nak, seronok sik permainan congkak tok?",128.3542578573948,132.9904043542101
SM_FF_CONGKAK_001.TextGrid,Kamek rasa nya best sebab aura persaingan nya sangatlah kuat.,133.97382936868607,139.6553008823491
SM_FF_CONGKAK_001.TextGrid,Oh! Wow! Menarik game dolok-dolok oh. Makseh dengan kitak sebab dah tolong kamek. Makseh banyak-banyak.,140.83189866527448,151.90697916666667
SM_FF_DAMHAJI_001.TextGrid,"Assalammualaikom, nek kitak tauk apa-apa permainan tradisional ka nek nak dimain kitak dolok-dolok.",0.45057813404748115,8.370661732773595
SM_FF_DAMHAJI_001.TextGrid,Waalaikomsalam,8.370661732773595,9.705309966705268
SM_FF_DAMHAJI_001.TextGrid,"tauk sigek jak mainan nak selalu mekrang main dolok nak senang dicarik yalah dam haji nektok catur padah orang nak sebab nya lebeh kurang kedakya lah. Mainan mekrang dolok sik mahal ko ngambik papan goreskan itam putih kakya tek eh dam ya yatek pake palak botol menet, nektok susah nak dapat botol menet ya. Mun wana puteh tebalit mun wana itam ya kelak tungkup kannya. Bila nya dah jadi raja ya kata orang jadi nait haji double nyaman kita membezanya.",10.372634083671105,45.618831052918026
SM_FF_DAMHAJI_001.TextGrid,"Tapi mekrang main ya sik susah kedak catur ya, main langkah-langkah jak dapat Langkah mati orang ya. Main game tok sik rami orang, duak orang ajak.",46.619817228366784,58.38565462898379
SM_FF_DAMHAJI_001.TextGrid,"Cara dapat point ya, sik la susah Langkah kita mati orang ya point kita lah ya, kata kita dapat langkah sampe ujung jadi haji. Time jadi haji ya sukati kita melangkah sepuloh egek ka, duak puloh egek ka tapinya sikda check mate ko.",59.42176312637811,76.50359715855272
SM_FF_DAMHAJI_001.TextGrid,Tapi yalah,77.32897172427363,78.04897932415783
SM_FF_DAMHAJI_001.TextGrid,"mainan ya dah sik ditangga biak agik kali nedak kinektok semua dah ada tenet. Tapi masa pake main game ya ekot orang la, ada orang main game ya lamak tok ko sigek sesi ya nedak tere gilak time ya tek, ada juak bila orang ngakuk kalah alu lah tek kalah lah orang ya. Yalah kmk suka main game tok segal nya senang sik pelu pake apa-apa bah, barang tebuang palak botol menet. Nak yajak pake mekrang dolok. Nektok macam-macam main kita nak ohh.",78.83923156793315,115.36230796705235
SM_FF_DAMHAJI_001.TextGrid,"Ohh, yalah kitak suka main game ya tek nek ?",115.36230796705235,118.15453256172519
SM_FF_DAMHAJI_001.TextGrid,Aok,119.45405847371129,120.10382142970434
SM_FF_DAMHAJI_001.TextGrid,"senang best bah main ya. Dolok ompuan suka main selemban, nenek sik suka. Main dam best.",120.70090090277904,129.055650118498
SM_FF_DAMHAJI_001.TextGrid,"Ohh, makseh nek.",129.055650118498,131.09274479001212
SM_FF_DAMHAJI_001.TextGrid,Sama-sama.,131.09274479001212,133.05358276643992
SM_FF_IKANPATIN_001.TextGrid,"Assalammualaikom, boleh kamek tauk sapa nama kitak, umo, sine diam ?",0.0,6.1238125000000005
SM_FF_IKANPATIN_001.TextGrid,"Waalaikomsalam, nama nenek Hajian, umo 60 tahun, diam di kampung Matang batu 10 tok.",6.1238125000000005,15.30025
SM_FF_IKANPATIN_001.TextGrid,Kitak tau kapa-apa cerita rakyat ka?,15.30025,18.675525384559837
SM_FF_IKANPATIN_001.TextGrid,"Tauk sikit-sikit. Tapi paling glamor nenek tauk cerita ikan patin. Tok ko dolok ada sorang nelayan tok pegi ke sunge nemu nembiak kecik ompuan. Nya mike dah tek sidak keterunan raja laut. Diputitnya juak tek diinangnya sampe dara, dah biak ya tek dah dara ada orang kenan, orang laki tek kenan. Tapi orang dara ya madah nikah ya boleh tapi jangan nyruh nya tetak. Pasya tek nak, dah nyaduak nikah tek nak, nak bapak angkat nya nelayan ya tek ninggal. Sedihlah si anak ikan ya tek nak di temu nya tepi sunge ya. Kakya tek nasi blah tek ada berita mengandung yalah nyuruh nya senang ati sikit. Dah lamak nyaduak tok tek nikah, laki nya tek eran pahal bini ku tok sik tetak kah. Ya diguro nya alu berinsang ompuan yatek, ya nya ngelepa carik aek ke sunge tek terjun ompuan ya, ya dikepong lakinya. Las pesannya ngan laki nya, jangan biar keterunan kita makan ikan patin ya umpama makan keterunan kita empun eh. Nenek tauk mun keterunan ya makan ikan patin boleh mati, kadang-kadang burok badannya susah nak diubat ko. Yajak nenek tauk tek mena endak ka.",18.675525384559837,102.17090391862916
SM_FF_IKANPATIN_001.TextGrid,"Okay, nek apa pengajaran dari cerita ya tek oh?",102.17090391862916,107.13670878448573
SM_FF_IKANPATIN_001.TextGrid,"Nenek madah tok eh, kita tok nak dah nama berjanji ngan orang jangan kita sik ingat ngan janji kita. Oleh kita sik ingat ngan janji kita nak ka rugi kita, bini kita ilang, keterunan kita sikpat makan ikan patin.",107.13670878448573,121.74863370756306
SM_FF_IKANPATIN_001.TextGrid,"Ohh okay, makseh nek.",121.74863370756306,124.79044781851132
SM_FF_IKANPATIN_001.TextGrid,"Samo, yajak ka tek ?",124.79044781851132,126.31135487398547
SM_FF_IKANPATIN_001.TextGrid,Aok.,126.31135487398547,127.6865625
SM_FF_INTRO_001.TextGrid,Assalamualaikum.,0.5833207691311575,1.7891923117043722
SM_FF_INTRO_001.TextGrid,Nama kamek Fatin Nur Hazirah binti Mohri.,2.469427540848237,4.726571710280152
SM_FF_INTRO_001.TextGrid,"Umo… umo kamek 2o tahun, asal dari kampung niub, Kota Samarahan.",5.87060368656756,10.137533760288166
SM_FF_INTRO_001.TextGrid,Kamek beragama Islam.,10.694089856860419,12.580196628577498
SM_FF_INTRO_001.TextGrid,Kaum… melayu Sarawak kakya kamek lahir dekat,13.214052183007007,16.939886051726813
SM_FF_INTRO_001.TextGrid,Kuching,17.681960847156482,18.05299824487132
SM_FF_INTRO_001.TextGrid,"Kuching, Hospital Umum Sarawak lah…",18.05299824487132,21.206816125447418
SM_FF_INTRO_001.TextGrid,Ok,21.206816125447418,21.825211788305477
SM_FF_JENGKEK_001.TextGrid,Assalamualaikum makcik...,0.0,2.1486666666666663
SM_FF_JENGKEK_001.TextGrid,Walaikumsalam...,2.1486666666666663,3.5776436489676398
SM_FF_JENGKEK_001.TextGrid,Kamek nak nanyak soalan ngan kitak... soalan yang pertama tok apokah sigir permainan tradisional ataupun permainan moden yang pernah kitak main?,3.5776436489676398,14.199729166666666
SM_FF_JENGKEK_001.TextGrid,"Oh, permainan tradisional nak dolok-dolok mensayo kah?",14.199729166666666,18.281560940628083
SM_FF_JENGKEK_001.TextGrid,Aok eh,18.281560940628083,18.91263035228733
SM_FF_JENGKEK_001.TextGrid,Main jengkek-jengkek ngak tauk cik tuk koh.,18.91263035228733,21.864104166666664
SM_FF_JENGKEK_001.TextGrid,"Camni caro urang main permainan yo? Pasyo apo peraturan eh, pasyo berapo urang main?",21.864104166666664,27.74564583333333
SM_FF_JENGKEK_001.TextGrid,Caro main nakyo main tikam buah. Buah ya pasu eh pasu polah segi empat alu main talang. Slalu empat urang balo k main.,27.74564583333333,47.36292683377973
SM_FF_JENGKEK_001.TextGrid,Kenak kitak suko main permainan yo?,48.3095309512686,50.51827389207596
SM_FF_JENGKEK_001.TextGrid,pakey ngurus tuboh,50.51827389207596,52.57060032273989
SM_FF_JENGKEK_001.TextGrid,"oh, dah makseh, yojak soalan kamek.",52.57060032273989,55.68447015474378
SM_FF_JENGKEK_001.TextGrid,Samo samo.,55.68447015474378,57.62133333333333
SM_FF_JENGKET_002.TextGrid,Okay skarang tok kamek nak nanyak kitak pasal permainan gik. Permainan apa yang kitak selalu main dolok nek?,0.5412604722796847,6.437788774789729
SM_FF_JENGKET_002.TextGrid,Kamek selalu main jengket.,6.739208751914843,9.037536077493838
SM_FF_JENGKET_002.TextGrid,Jengket? Macam ne cara main jengket?,9.037536077493838,11.656122128768265
SM_FF_JENGKET_002.TextGrid,"Main jengket ya macam kita.. Uhh apa tek. Dero di tanah, kita polah macam rumah.",12.108252094455937,18.17432913409886
SM_FF_JENGKET_002.TextGrid,Okay,18.17432913409886,18.739491591208445
SM_FF_JENGKET_002.TextGrid,"Untuk kita, apa tek, melompat-lompat. Kak ya kita ambik macam batu kah apa kah untuk kita baling di palak yang kita taroh di tempat kita bermain ya.",18.739491591208445,32.68333494933785
SM_FF_JENGKET_002.TextGrid,Selalunya berapa orang yang main?,32.68333494933785,34.58505267224606
SM_FF_JENGKET_002.TextGrid,Salunya ada empat. Tapi kita yang bermain pertama tok sorang2. Bila nya tok dah sampe ke atas… bermakna nya dah menang nak.,35.16905387792597,43.02252694715014
SM_FF_JENGKET_002.TextGrid,Oooh,43.02252694715014,43.62536690140037
SM_FF_JENGKET_002.TextGrid,Sorang agik start dari bawah gik…,43.62536690140037,45.95908663952087
SM_FF_JENGKET_002.TextGrid,macam. Maksudnya bila kita dah sampe di atas ya kita mok tauk kita menang lah?,46.505410348060146,50.72529002781174
SM_FF_JENGKET_002.TextGrid,Aok,50.72529002781174,51.13974249635877
SM_FF_JENGKET_002.TextGrid,Macam ne kita mok tauk kita kalah?,51.13974249635877,52.87290736482818
SM_FF_JENGKET_002.TextGrid,"Mun kita kalah, macam kita tek kan ada lompat macam tok, kita sikda melompat nak ambik buah ya tek.",53.41923107336745,59.04781751215115
SM_FF_JENGKET_002.TextGrid,Ooh maksudnya nya macam tergugok kah?,59.80136745496393,62.062017283402284
SM_FF_JENGKET_002.TextGrid,"Ah tergugok. Macam kita ambik buah nya sik dari depan,",62.062017283402284,65.41180190377543
SM_FF_JENGKET_002.TextGrid,Hmm,65.41180190377543,65.86393186918228
SM_FF_JENGKET_002.TextGrid,nya dari belakang. Macam tunjuk di belakang macam tok. Kita sik nampaknya.,65.86393186918228,70.51710276316105
SM_FF_JENGKET_002.TextGrid,Ooh okay. Kenak kitak suka main permainan tok dolok?,70.78084524298171,75.13259616002259
SM_FF_JENGKET_002.TextGrid,Memang permainan ya popular kata orang tua dolok.,75.13259616002259,78.42937715778083
SM_FF_JENGKET_002.TextGrid,"Ah, ok. Trimak kasih…",78.42937715778083,79.97415453958756
SM_FF_JENGKET_002.TextGrid,Sama-sama.,79.97415453958756,80.666125
SM_FF_JEPAK_001.TextGrid,"Nayli, boleh sik kitak menceritakan kisah menarik yang ada di kampung kitak? Kitak dari kampung sine?",0.0,10.829083333333333
